"NAME10_1","geo","college","publicassistance","poverty","unemployment","owneroccupied","vacancy","employment_access_index","job_diversity_index","jobchange","Total.Mathematics.Avg.Scale.Score","Total.Reading.Average.Scale.Score","inverse.pct","index"
"Bristol","4061",-1.06612803410907,-1.49163898639532,-1.13487807094068,-0.835120973524177,-2.1502000788757,-0.881668413520405,-0.192572618837872,0.175023756923255,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.675270167657219
"Bristol","4058",0.448343772318101,0.428408414319616,0.514080766859675,0.616487038263708,0.616644092963312,0.757066175536219,-0.55664397499507,-0.108754533476359,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,0.182464429931879
"Bristol","4060.01",-1.40473718733282,-1.17342475214923,-0.993568338954481,-0.551367826284532,-0.776263734143242,0.2843806762079,-0.400351996892262,-0.361424563348888,0.46844085662719,-0.36072390347186,-0.650316144430368,0.0165405986683881,-0.491901359625351
"Brookfield","2051",0.781247834286599,0.437583777756167,0.513673193798293,0.844514344900149,0.723581800356508,-0.412618715168771,-0.740779047619096,-0.562551827160098,-1.30629876996539,0.796490831228644,1.10745370670597,0.991500927494418,0.264483171384449
"Brookfield","2053",0.708081162327034,0.609922992535015,0.781867421171194,0.779434592494599,0.568664936756408,0.323223482021879,-0.442326340950936,-0.565288715794759,-1.30629876996539,0.796490831228644,1.10745370670597,0.991500927494418,0.362727185502006
"Brookfield","2052",1.16610782026395,0.68366525484439,0.800066603741095,0.791355894603781,0.807021044790903,0.0858133787555823,-0.792414398476453,-0.573160884302787,-1.30629876996539,0.796490831228644,1.10745370670597,0.991500927494418,0.379800117473675
"Brooklyn","9051",-0.855208946871943,-0.0321979860394198,0.087430685303491,-0.0173053725015948,0.471041675633893,-0.0531987852969357,-0.974004680812344,-0.00553761547276596,-0.179839779184076,-0.0521333075517249,0.126629150272527,0.889875043715025,-0.0495374932338224
"Burlington","4101.01",0.724244242205055,0.637056554538894,0.748302458480121,1.08406348848126,0.960366839054834,0.971130898908422,-0.755069640405009,-0.256739083285269,-4.36857687233696,0.651271727266228,0.782348938000502,1.14425771621745,0.193554772260461
"Burlington","4101.02",0.875372564756267,0.480598601603271,0.360414260559254,0.90699948299132,0.867842080583618,0.670076326082125,-0.815511458421694,-0.244090241623062,-4.36857687233696,0.651271727266228,0.782348938000502,1.14425771621745,0.109250260473193
"Canterbury","9061",-0.598018871434949,0.358727633793113,0.677951643229212,0.172379650261489,0.814644012037108,0.726871802377335,-1.02755973352066,-0.0519414830799587,0.319792749628675,0.537819302295591,0.677654181976707,1.06869257351313,0.306417788423066
"Canton","4641.02",0.704615006133212,0.517001229025425,0.434277723557938,0.580747190601661,0.370058103560404,0.0181980605849757,-0.698490798588818,-0.562734857745706,0.203049836003034,1.66780545500314,1.34990472065581,0.820455148495568,0.450407234773887
"Canton","4641.01",0.998220855409361,0.558692388730262,0.738240934336034,0.689560324081005,1.09719324134483,0.629390252925717,-0.842497777637725,-0.566577629076876,0.203049836003034,1.66780545500314,1.34990472065581,0.820455148495568,0.611953145855847
"Chaplin","8150",-0.723919221273777,0.269318399020971,0.653463376964387,0.271203857678537,0.339256627516697,-0.298523184627093,-1.01854683529476,0.021395042798255,2.19352457481629,-1.06866703528864,NA,0.908616519875303,0.140647465653288
"Cheshire","3432",0.505261264016765,0.746842830406697,0.69786026670732,0.492762902242185,0.563994424803553,0.636970666656357,-0.484927601423161,-0.757177875374686,-0.252826540755271,0.483362138309685,0.716225934196,0.84314058945956,0.349290749937084
"Cheshire","3433",1.12331814929393,0.712452399348087,0.436848987403474,0.679056436325383,0.820041830938353,-0.0996972056054342,-0.54912233630048,-0.147900183976287,-0.252826540755271,0.483362138309685,0.716225934196,0.84314058945956,0.397075016553083
"Cheshire","3431.02",1.04943082461374,0.553099247844011,0.674267459623777,0.79004144355433,0.554990768376432,0.889967848877199,-0.50438588698253,-0.445364092512202,-0.252826540755271,0.483362138309685,0.716225934196,0.84314058945956,0.445995811217061
"Cheshire","3431.01",-0.274317139211863,0.758863975058389,0.781701802755155,0.715966703710951,0.859316737274078,0.98747112007375,-0.432831922827005,-0.80237596441206,-0.252826540755271,0.483362138309685,0.716225934196,0.84314058945956,0.365308119469281
"Cheshire","3434",1.29230547940306,0.794698987542993,0.723792823351395,0.455485247272064,0.835494481076093,0.87609815597059,-0.604639097562304,-0.23327571515821,-0.252826540755271,0.483362138309685,0.716225934196,0.84314058945956,0.494155206925471
"Chester","6001",0.120258469822241,0.640676285669043,0.509300849907626,0.567522510493831,0.209985876074411,-0.547295016404141,-0.934468362985861,-0.0249911421822515,1.10970969186911,1.59065780602311,1.88439900140886,0.856348285546412,0.498508687936866
"Clinton","6101",0.471741203943933,0.750243668996401,0.680171948525583,0.811808125954333,0.148772326853743,-0.490742357636748,-0.856152056919642,-0.18400501910606,0.501899450580801,0.583200272283846,0.572959425952913,-0.345380847481936,0.220376345162264
"Clinton","6103",0.322350469634661,0.286511060867791,0.2052903523174,0.670757719578291,0.825033539218768,0.178325043698538,-0.908583269540024,-0.225941206522351,0.501899450580801,0.583200272283846,0.572959425952913,-0.345380847481936,0.222201834215725
"Clinton","6102",-0.121912744418437,0.377438439372279,0.453152783265293,0.658957018571818,0.121558530575931,-1.48740439245652,-0.891335965993843,-0.491787133884892,0.501899450580801,0.583200272283846,0.572959425952913,-0.345380847481936,-0.00572126363606191
"Clinton","6104",0.303941063331145,0.552882819184072,0.689862796600925,0.22710482915945,0.881667171236703,0.808325984512922,-0.867781863537065,-0.222778536764115,0.501899450580801,0.583200272283846,0.572959425952913,-0.345380847481936,0.307158547088305
"Colchester","7141.01",-0.120857999288407,0.0534056633549939,0.381293190837245,1.23391188665755,-0.164336469338385,0.591198562886529,-0.890175268686423,-0.0848398075229784,-0.136006850611941,0.360833519341397,0.396631415807575,0.845072826479668,0.205510889159736
